Date,Département,Marque,Modele,Annee,Km,Cabine,Boîte vitesse,Carburant,Puissance réelle (ch),Prix (TTC),Carrosserie,Coffre,Réhausse,Date installation benne,Mention benne JPM,Garantie (mois),Lien,S1 vendu,S2 vendu,S4 vendu,Modification Prix,Prix initial
10/02/2020,85,Renault,Master,2015,101977,SC,Manuelle,Diesel,165,23880,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1926243740.htm?ac=4051296304,Oui,Oui,Oui,,
10/02/2020,33,Renault,Master,2006,144500,SC,Manuelle,Diesel,130,7900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926235361.htm?ac=4051296304,Non,Oui,Oui,,
10/02/2020,49,Renault,Master,2000,227000,SC,Manuelle,Diesel,130,5500,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926228708.htm?ac=4051296304,Oui,Oui,Oui,,
10/02/2020,31,Iveco,Daily,2008,175000,SC,Manuelle,Diesel,100,13900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926219077.htm?ac=4051296304,Non,Non,Non,,
10/02/2020,14,Citroen,Jumper,2007,115000,SC,Manuelle,Diesel,120,11500,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1927679034.htm?ac=4051296304,Non,Oui,Oui,,
10/02/2020,63,Iveco,Daily,2003,217771,SC,Manuelle,Diesel,120,8499,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926163288.htm?ac=4051296304,Non,Non,Oui,,
10/02/2020,49,Iveco,Daily,2017,33600,SC,Manuelle,Diesel,140,29340,Benne origine,Non,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1906726069.htm?ac=4051296304,Non,Non,Oui,,
10/02/2020,59,Renault,Maxity,2015,105000,SC,Manuelle,Diesel,140,15000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926134463.htm?ac=4051296304,Non,Oui,Oui,,
10/02/2020,47,Iveco,Daily,2007,186000,SC,Manuelle,Diesel,150,15000,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926125741.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,56,Renault,Master,2015,99215,DC,Manuelle,Diesel,135,16990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1765908044.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,38,Peugeot,Boxer,2019,43500,SC,Manuelle,Diesel,130,26590,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1926398207.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,33,Ford,Transit,2012,95000,SC,Manuelle,Diesel,155,20000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926317415.htm?ac=4051296304,Non,Non,Non,Oui,
11/02/2020,37,Mercedes,Sprinter,2011,130000,SC,Manuelle,Diesel,130,19000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926316004.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,18,Iveco,Daily,2001,205000,SC,Manuelle,Diesel,85,6000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926315827.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,49,Iveco,Daily,2013,189000,SC,Manuelle,Diesel,130,13000,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1926720043.htm?ac=4051296304,Non,Non,Oui,Oui,14000
11/02/2020,91,Renault,Master,2012,185000,SC,Manuelle,Diesel,125,15000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926308840.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,2,Renault,Master,2017,101756,DC,Manuelle,Diesel,130,19990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926388076.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,78,Ford,Transit,2008,206000,SC,Manuelle,Diesel,130,7900,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926303491.htm?ac=4051296304,Non,NA,NA,Oui,
11/02/2020,38,Nissan,Cabstar,2008,150000,SC,Manuelle,Diesel,130,9000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922646695.htm?ac=4051296304,Non,Non,Oui,,
11/02/2020,38,Ford,Transit,2007,70000,SC,Manuelle,Diesel,115,9000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922678380.htm?ac=4051296304,Non,Oui,Oui,,
11/02/2020,34,Ford,Transit,1998,180000,SC,Manuelle,Diesel,130,5500,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926277349.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,87,Renault,Master,2016,132657,SC,Manuelle,Diesel,135,18600,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926246971.htm?ac=4051296304,Non,Non,Oui,,
11/02/2020,62,Iveco,Daily,2015,62145,SC,Manuelle,Diesel,110,21590,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926686825.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,88,Citroen,Jumper,2017,11775,SC,Manuelle,Diesel,130,21995,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1843883396.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,71,Ford,Transit,2010,112000,SC,Manuelle,Diesel,115,15600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926663161.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,4,Ford,Transit,2018,43400,SC,Manuelle,Diesel,170,24990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1924888896.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,34,Renault,Maxity,2014,55800,SC,Manuelle,Diesel,130,21600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1912231763.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,34,Mercedes,Sprinter,2018,70000,DC,Manuelle,Diesel,140,25068,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926597968.htm?ac=4051296304,Non,NA,NA,Oui,
11/02/2020,59,Iveco,Daily,2018,36500,SC,Manuelle,Diesel,140,27480,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1926593888.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,59,Iveco,Daily,2012,88000,SC,Manuelle,Diesel,150,21000,Benne origine,Oui,Oui,NA,NA,12,https://www.leboncoin.fr/utilitaires/1926590616.htm?ac=4051296304,Non,Non,Oui,,
11/02/2020,79,Renault,Master,2011,200000,SC,Manuelle,Diesel,150,11500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926578976.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,71,Peugeot,Boxer,2011,57000,SC,Manuelle,Diesel,100,9900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926578630.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,34,Fiat,Ducato,2017,72980,SC,Manuelle,Diesel,130,19980,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1926558367.htm?ac=4051296304,Non,Non,Oui,,
11/02/2020,26,Iveco,Daily,2012,167000,SC,Manuelle,Diesel,130,12600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926541840.htm?ac=4051296304,Oui,Oui,Oui,,
11/02/2020,37,Iveco,Daily,2020,252,SC,Manuelle,Diesel,160,39000,Benne origine,Oui,Non,NA,JPM,18,https://www.leboncoin.fr/utilitaires/1869337481.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,34,Iveco,Daily,2015,80000,SC,Manuelle,Diesel,150,25800,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926506144.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,47,Iveco,Daily,2014,175000,SC,Manuelle,Diesel,130,17880,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1911312201.htm?ac=4051296304,Non,Non,Oui,,
11/02/2020,77,Citroen,Jumper,2013,150000,DC,Manuelle,Diesel,130,8500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926287987.htm?ac=4051296304,Non,Non,Non,,
11/02/2020,86,Fuso,Canter,2007,169000,SC,Manuelle,Diesel,110,7500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926468743.htm?ac=4051296304,Non,Non,Oui,,
11/02/2020,13,Ford,Transit,2012,130000,DC,Manuelle,Diesel,100,13900,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1920413505.htm?ac=4051296304,Non,Non,Oui,,
11/02/2020,31,Peugeot,Boxer,2020,14970,SC,Manuelle,Diesel,130,21990,Benne origine,Oui,Non,NA,NA,16,https://www.leboncoin.fr/utilitaires/1926536708.htm?ac=4051296304,Non,Non,Oui,,
12/02/2020,44,Iveco,Daily,2006,245000,SC,Manuelle,Diesel,120,8800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926962201.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,33,Fiat,Ducato,2016,98700,SC,Manuelle,Diesel,130,6500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926961849.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,33,Citroen,Jumper,2012,88222,DC,Manuelle,Diesel,130,6500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926954794.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,77,Iveco,Daily,2008,186000,SC,Manuelle,Diesel,146,10200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926947047.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,1,Renault,Master,2006,146600,DC,Manuelle,Diesel,120,8000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1916909855.htm?ac=4051296304,Non,Non,Non,,
12/02/2020,27,Renault,Master,2014,104355,SC,Manuelle,Diesel,165,21200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1865621140.htm?ac=4051296304,Non,Non,Non,,
12/02/2020,85,Nissan,Cabstar,2007,198850,SC,Manuelle,Diesel,110,12000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926866155.htm?ac=4051296304,Non,NA,NA,Oui,
12/02/2020,57,Iveco,Daily,2007,94250,SC,Manuelle,Diesel,120,13000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926851339.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,56,Citroen,Jumper,2014,59950,DC,Manuelle,Diesel,120,19200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1927095658.htm?ac=4051296304,Non,Non,Non,Oui,22000
12/02/2020,29,Iveco,Daily,2015,100000,SC,Manuelle,Diesel,130,21600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926791172.htm?ac=4051296304,Non,Oui,Oui,,
12/02/2020,28,Renault,Master,2015,39196,SC,Manuelle,Diesel,125,20990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1887499896.htm?ac=4051296304,Non,Non,Non,,
12/02/2020,78,Nissan,Cabstar,2005,175000,SC,Manuelle,Diesel,130,7000,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926782928.htm?ac=4051296304,Non,Oui,Oui,,
12/02/2020,83,Renault,Master,2004,9300,DC,Manuelle,Diesel,100,9300,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926776196.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,30,Iveco,Daily,2009,121548,SC,Manuelle,Diesel,150,12400,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926751348.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,13,Renault,Master,2012,151000,SC,Manuelle,Diesel,145,15000,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1906500549.htm?ac=4051296304,Non,Non,Oui,,
12/02/2020,74,Iveco,Daily,2009,179000,SC,Manuelle,Diesel,150,10800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926724643.htm?ac=4051296304,Non,Non,Oui,,
12/02/2020,87,Iveco,Daily,2018,48714,SC,Manuelle,Diesel,140,31080,Benne origine,Non,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1926703900.htm?ac=4051296304,Non,Oui,Oui,,
12/02/2020,91,Fiat,Ducato,2021,10,SC,Manuelle,Diesel,160,31188,Benne origine,Oui,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1922947490.htm?ac=4051296304,Non,Non,Non,,
12/02/2020,38,Iveco,Daily,2007,270000,SC,Manuelle,Diesel,150,9300,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926690335.htm?ac=4051296304,Oui,Oui,Oui,,
12/02/2020,60,Iveco,Daily,2018,44702,SC,Manuelle,Diesel,136,31188,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1926894070.htm?ac=4051296304,Non,Non,Non,,
13/02/2020,84,Iveco,Daily,2005,108000,SC,Manuelle,Diesel,120,11000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1927661265.htm?ac=4051296304,Oui,Oui,Oui,,
13/02/2020,59,Mercedes,Sprinter,2021,300,SC,Manuelle,Diesel,190,46200,Benne origine,Oui,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1878864279.htm?ac=4051296304,Non,Non,Non,,
13/02/2020,39,Renault,Master,2018,17900,SC,Manuelle,Diesel,130,23880,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1888394577.htm?ac=4051296304,Non,Non,Non,,
13/02/2020,66,Iveco,Daily,2005,270000,DC,Manuelle,Diesel,120,6500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1927638691.htm?ac=4051296304,Oui,Oui,Oui,,
13/02/2020,30,Ford,Transit,2016,99800,SC,Manuelle,Diesel,125,19990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1927780865.htm?ac=4051296304,Non,Non,Non,,
13/02/2020,37,Mercedes,Sprinter,2000,89500,SC,Manuelle,Diesel,100,9990,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1927042230.htm?ac=4051296304,Oui,Oui,Oui,,
13/02/2020,76,Iveco,Daily,2011,166000,SC,Manuelle,Diesel,146,15000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928646522.htm?ac=4051296304,Non,Non,Non,,
14/02/2020,31,Ford,Transit,2016,88926,DC,Manuelle,Diesel,92,21120,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1915240889.htm?ac=4051296304,Non,Non,Non,,
14/02/2020,16,Iveco,Daily,2004,240000,SC,Manuelle,Diesel,120,7300,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928230570.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,85,Nissan,Cabstar,2008,199800,SC,Manuelle,Diesel,110,11500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928226411.htm?ac=4051296304,Non,NA,NA,Oui,
14/02/2020,1,Iveco,Daily,2009,149000,SC,Manuelle,Diesel,150,12000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928169930.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,34,Iveco,Daily,2018,38411,SC,Manuelle,Diesel,140,30000,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1917893707.htm?ac=4051296304,Non,Non,Non,,
14/02/2020,84,Ford,Transit,2010,125000,SC,Manuelle,Diesel,125,13900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928087029.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,91,Nissan,Cabstar,2004,185000,SC,Manuelle,Diesel,125,5000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928033661.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,51,Fiat,Ducato,2021,50,SC,Manuelle,Diesel,160,30480,Benne origine,Oui,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1911864882.htm?ac=4051296304,Non,Non,Non,,
14/02/2020,41,Mercedes,Sprinter,2007,143000,SC,Manuelle,Diesel,130,14500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928002513.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,79,Renault,Master,2016,100000,SC,Manuelle,Diesel,130,24000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1927978372.htm?ac=4051296304,Non,Non,Non,Oui,
14/02/2020,44,Ford,Transit,2007,94737,SC,Manuelle,Diesel,140,13590,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1927941858.htm?ac=4051296304,Non,Non,Oui,,
14/02/2020,93,Ford,Transit,2011,149500,SC,Manuelle,Diesel,125,9700,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1907905083.htm?ac=4051296304,Non,Non,Oui,,
14/02/2020,77,Iveco,Daily,2007,170000,SC,Manuelle,Diesel,180,13000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1927902635.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,49,Mercedes,Sprinter,2007,215000,SC,Manuelle,Diesel,109,9500,Benne origine,Non,Non,NA,Legras,0,https://www.leboncoin.fr/utilitaires/1927808008.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,76,Mercedes,Sprinter,2018,49000,SC,Manuelle,Diesel,105,30000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928601800.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,26,Ford,Transit,2016,97500,SC,Manuelle,Diesel,155,16490,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928595594.htm?ac=4051296304,Non,NA,NA,Oui,
14/02/2020,95,Volkswagen,Crafter,2012,180000,SC,Manuelle,Diesel,110,11200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928376125.htm?ac=4051296304,Oui,Oui,Oui,Oui,11500
14/02/2020,18,Mercedes,Sprinter,2005,340000,SC,Manuelle,Diesel,130,7000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928553536.htm?ac=4051296304,Non,Non,Non,,
14/02/2020,63,Renault,Master,2017,36500,SC,Manuelle,Diesel,135,22000,Benne origine,Oui,Non,NA,Gruau,0,https://www.leboncoin.fr/utilitaires/1928935949.htm?ac=4051296304,Non,Oui,Oui,,
14/02/2020,62,Iveco,Daily,2007,202000,DC,Manuelle,Diesel,120,10200,Benne origine,Non,Oui,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1928479072.htm?ac=4051296304,Non,Non,Non,,
14/02/2020,4,Nissan,Cabstar,2007,176000,SC,Manuelle,Diesel,110,7440,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928443599.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,53,Iveco,Daily,2016,90000,SC,Manuelle,Diesel,130,23800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928387273.htm?ac=4051296304,Non,NA,NA,Oui,24300
14/02/2020,80,Iveco,Daily,2011,142000,SC,Manuelle,Diesel,110,11500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928359794.htm?ac=4051296304,Non,Oui,Oui,,
14/02/2020,69,Iveco,Daily,2012,122000,SC,Manuelle,Diesel,110,11950,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928357839.htm?ac=4051296304,Oui,Oui,Oui,,
14/02/2020,28,Fiat,Ducato,2016,94000,SC,Manuelle,Diesel,150,18000,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928281859.htm?ac=4051296304,Oui,Oui,Oui,Oui,
14/02/2020,35,Iveco,Daily,2017,83500,SC,Manuelle,Diesel,146,25188,Benne origine,Non,Non,NA,JPM,0, https://www.leboncoin.fr/utilitaires/1860187528.htm?ac=4051296304,Non,Non,Oui,,
14/02/2020,73,Ford,Transit,2018,22000,SC,Manuelle,Diesel,170,27480,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1928330805.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,28,Iveco,Daily,2008,119000,DC,Manuelle,Diesel,100,11990,Benne origine,Non,Oui,NA,NA,3,https://www.leboncoin.fr/utilitaires/1928734621.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,21,Renault,Master,2017,102000,DC,Manuelle,Diesel,145,17790,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1842844757.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,17,Nissan,Cabstar,2005,160980,SC,Manuelle,Diesel,125,7500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928726055.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,3,Nissan,Cabstar,2001,196000,SC,Manuelle,Diesel,110,6500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928664321.htm?ac=4051296304,Oui,Oui,Oui,,
15/02/2020,30,Ford,Transit,2011,135000,SC,Manuelle,Diesel,85,11300,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928292797.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,88,Fiat,Ducato,2016,58016,DC,Manuelle,Diesel,130,19995,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1823552601.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,44,Fuso,Canter,2006,104500,SC,Manuelle,Diesel,130,13000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928290905.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,34,Iveco,Daily,2003,223000,DC,Manuelle,Diesel,130,5700,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928270546.htm?ac=4051296304,Oui,Oui,Oui,,
15/02/2020,93,Iveco,Daily,2006,180000,DC,Manuelle,Diesel,120,6499,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928258528.htm?ac=4051296304,Non,NA,NA,Oui,
15/02/2020,59,Ford,Transit,2017,35551,SC,Manuelle,Diesel,170,24490,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1928658390.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,62,Iveco,Daily,2013,134000,SC,Manuelle,Diesel,107,16000,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928149564.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,37,Renault,Master,2009,236800,SC,Manuelle,Diesel,130,8900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1933378685.htm?ac=4051296304,Non,Non,Oui,,
15/02/2020,85,Iveco,Daily,2018,23490,SC,Manuelle,Diesel,140,30588,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1896594475.htm?ac=4051296304,Non,Non,Oui,,
15/02/2020,18,Ford,Transit,2017,13000,DC,Manuelle,Diesel,130,19800,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928815430.htm?ac=4051296304,Oui,Oui,Oui,,
15/02/2020,41,Nissan,Cabstar,2014,75000,SC,Manuelle,Diesel,140,19000,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1846008317.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,86,Iveco,Daily,2018,59741,DC,Manuelle,Diesel,136,29880,Benne origine,Oui,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1859620401.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,44,Iveco,Daily,2018,40501,DC,Manuelle,Diesel,140,29988,Benne origine,Oui,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1830865174.htm?ac=4051296304,Non,Non,Oui,,
15/02/2020,85,Iveco,Daily,2018,19604,DC,Manuelle,Diesel,140,31800,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1893575151.htm?ac=4051296304,Non,Non,Oui,,
15/02/2020,39,Fiat,Ducato,2017,59000,DC,Manuelle,Diesel,130,22068,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1892259153.htm?ac=4051296304,Non,Non,Non,,
15/02/2020,35,Ford,Transit,2013,154500,SC,Manuelle,Diesel,125,15000,Benne origine,Oui,Oui,NA,Jocquin,3,https://www.leboncoin.fr/utilitaires/1870981192.htm?ac=4051296304,Non,Non,Oui,,
15/02/2020,38,Iveco,Daily,2009,226000,SC,Manuelle,Diesel,150,13700,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928888867.htm?ac=4051296304,Oui,Oui,Oui,,
15/02/2020,25,Mercedes,Sprinter,2013,78000,SC,Manuelle,Diesel,190,22000,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928878177.htm?ac=4051296304,Oui,Oui,Oui,,
15/02/2020,44,Nissan,Cabstar,2007,273000,SC,Manuelle,Diesel,150,6300,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929106955.htm?ac=4051296304,Oui,Oui,Oui,,
15/02/2020,6,Citroen,Jumper,2017,50000,SC,Manuelle,Diesel,130,20000,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929107220.htm?ac=4051296304,Non,Non,Oui,,
15/02/2020,38,Volkswagen,Crafter,2015,99000,SC,Manuelle,Diesel,136,23988,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1917612089.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,54,Iveco,Daily,2014,115000,SC,Manuelle,Diesel,130,15400,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929355103.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,51,Peugeot,Boxer,2016,68000,SC,Manuelle,Diesel,131,18000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929314355.htm?ac=4051296304,Non,NA,NA,Oui,
16/02/2020,6,Mercedes,Sprinter,2004,133500,SC,Manuelle,Diesel,109,10500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929304347.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,79,Iveco,Daily,2004,230000,DC,Manuelle,Diesel,120,5700,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929212338.htm?ac=4051296304,Oui,Oui,Oui,,
